source,target,repo,commit,path,line,source PEs,target PEs,cardinalities,properties,source APIs,target APIs,commit URL,mig id
argparse,click,amesar/mlflow-tools,431737a891b13a73ec7bdbc507fad21531f2cbf3,mlflow_tools/export_import/import_model.py,69:68,function call,decorator,one-to-one,"argument addition, argument deletion, element name change, parameter addition to decorated function",add_argument,option,https://github.com/amesar/mlflow-tools/commit/431737a8,argparse__click__amesar/mlflow-tools__431737a8
argparse,click,amesar/mlflow-tools,431737a891b13a73ec7bdbc507fad21531f2cbf3,mlflow_tools/export_import/import_model.py,70:,function call,,one-to-zero,,parse_args,,https://github.com/amesar/mlflow-tools/commit/431737a8,argparse__click__amesar/mlflow-tools__431737a8
argparse,click,amesar/mlflow-tools,431737a891b13a73ec7bdbc507fad21531f2cbf3,mlflow_tools/export_import/import_model.py,:64,,decorator,zero-to-one,,,command,https://github.com/amesar/mlflow-tools/commit/431737a8,argparse__click__amesar/mlflow-tools__431737a8
argparse,click,amesar/mlflow-tools,431737a891b13a73ec7bdbc507fad21531f2cbf3,mlflow_tools/export_import/import_run.py,74:,function call,,one-to-zero,,ArgumentParser,,https://github.com/amesar/mlflow-tools/commit/431737a8,argparse__click__amesar/mlflow-tools__431737a8
argparse,click,amesar/mlflow-tools,431737a891b13a73ec7bdbc507fad21531f2cbf3,mlflow_tools/export_import/import_run.py,75:7,import,import,not applicable,,argparse.ArgumentParser,click,https://github.com/amesar/mlflow-tools/commit/431737a8,argparse__click__amesar/mlflow-tools__431737a8
argparse,click,amesar/mlflow-tools,431737a891b13a73ec7bdbc507fad21531f2cbf3,mlflow_tools/export_import/import_run.py,76:74,function call,decorator,one-to-one,"argument addition, argument deletion, element name change, parameter addition to decorated function",add_argument,option,https://github.com/amesar/mlflow-tools/commit/431737a8,argparse__click__amesar/mlflow-tools__431737a8
argparse,click,amesar/mlflow-tools,431737a891b13a73ec7bdbc507fad21531f2cbf3,mlflow_tools/export_import/import_run.py,77:75,function call,decorator,one-to-one,"argument addition, argument deletion, element name change, parameter addition to decorated function",add_argument,option,https://github.com/amesar/mlflow-tools/commit/431737a8,argparse__click__amesar/mlflow-tools__431737a8
argparse,click,amesar/mlflow-tools,431737a891b13a73ec7bdbc507fad21531f2cbf3,mlflow_tools/export_import/import_run.py,78:76,function call,decorator,one-to-one,"argument addition, argument deletion, element name change, parameter addition to decorated function",add_argument,option,https://github.com/amesar/mlflow-tools/commit/431737a8,argparse__click__amesar/mlflow-tools__431737a8
argparse,click,amesar/mlflow-tools,431737a891b13a73ec7bdbc507fad21531f2cbf3,mlflow_tools/export_import/import_run.py,79:77,function call,decorator,one-to-one,"argument addition, argument deletion, element name change, parameter addition to decorated function",add_argument,option,https://github.com/amesar/mlflow-tools/commit/431737a8,argparse__click__amesar/mlflow-tools__431737a8
argparse,click,amesar/mlflow-tools,431737a891b13a73ec7bdbc507fad21531f2cbf3,mlflow_tools/export_import/import_run.py,80:78,function call,decorator,one-to-one,"argument addition, argument deletion, element name change, parameter addition to decorated function",add_argument,option,https://github.com/amesar/mlflow-tools/commit/431737a8,argparse__click__amesar/mlflow-tools__431737a8
argparse,click,amesar/mlflow-tools,431737a891b13a73ec7bdbc507fad21531f2cbf3,mlflow_tools/export_import/import_run.py,81:,function call,,one-to-zero,,parse_args,,https://github.com/amesar/mlflow-tools/commit/431737a8,argparse__click__amesar/mlflow-tools__431737a8
argparse,click,amesar/mlflow-tools,431737a891b13a73ec7bdbc507fad21531f2cbf3,mlflow_tools/export_import/import_run.py,:73,,decorator,zero-to-one,,,command,https://github.com/amesar/mlflow-tools/commit/431737a8,argparse__click__amesar/mlflow-tools__431737a8
argparse,click,ansible-community/molecule,b7d7740db482624182dd6c31600ca1c09669cfc5,contrib/convert.py,23:28,import,import,not applicable,,argparse,click,https://github.com/ansible-community/molecule/commit/b7d7740d,argparse__click__ansible-community/molecule__b7d7740d
argparse,click,ansible-community/molecule,b7d7740db482624182dd6c31600ca1c09669cfc5,contrib/convert.py,37:,function call,,one-to-zero,,ArgumentParser,,https://github.com/ansible-community/molecule/commit/b7d7740d,argparse__click__ansible-community/molecule__b7d7740d
argparse,click,ansible-community/molecule,b7d7740db482624182dd6c31600ca1c09669cfc5,contrib/convert.py,38:114,function call,decorator,one-to-one,"argument addition, element name change",add_argument,argument,https://github.com/ansible-community/molecule/commit/b7d7740d,argparse__click__ansible-community/molecule__b7d7740d
argparse,click,ansible-community/molecule,b7d7740db482624182dd6c31600ca1c09669cfc5,contrib/convert.py,39:,function call,,one-to-zero,,parse_args,,https://github.com/ansible-community/molecule/commit/b7d7740d,argparse__click__ansible-community/molecule__b7d7740d
argparse,click,ansible-community/molecule,b7d7740db482624182dd6c31600ca1c09669cfc5,contrib/convert.py,:113,,decorator,zero-to-one,,,command,https://github.com/ansible-community/molecule/commit/b7d7740d,argparse__click__ansible-community/molecule__b7d7740d
argparse,click,clearmatics/ion,03fb3a3a307640d2fc0d4481cc3c529c8661b55c,ion/plasma/chain.py,132:135,import,import,not applicable,,argparse,click,https://github.com/clearmatics/ion/commit/03fb3a3a,argparse__click__clearmatics/ion__03fb3a3a
argparse,click,clearmatics/ion,03fb3a3a307640d2fc0d4481cc3c529c8661b55c,ion/plasma/chain.py,299:,function call,,one-to-zero,,ArgumentParser,,https://github.com/clearmatics/ion/commit/03fb3a3a,argparse__click__clearmatics/ion__03fb3a3a
argparse,click,clearmatics/ion,03fb3a3a307640d2fc0d4481cc3c529c8661b55c,ion/plasma/chain.py,300-301:299,function call,decorator,one-to-one,"argument addition, argument deletion, argument name change, argument transformation, element name change, parameter addition to decorated function",add_argument,option,https://github.com/clearmatics/ion/commit/03fb3a3a,argparse__click__clearmatics/ion__03fb3a3a
argparse,click,clearmatics/ion,03fb3a3a307640d2fc0d4481cc3c529c8661b55c,ion/plasma/chain.py,302-303:300,function call,decorator,one-to-one,"argument addition, argument deletion, argument transformation, element name change, parameter addition to decorated function",add_argument,option,https://github.com/clearmatics/ion/commit/03fb3a3a,argparse__click__clearmatics/ion__03fb3a3a
argparse,click,clearmatics/ion,03fb3a3a307640d2fc0d4481cc3c529c8661b55c,ion/plasma/chain.py,304-305:301,function call,decorator,one-to-one,"argument addition, argument deletion, argument transformation, element name change, parameter addition to decorated function",add_argument,option,https://github.com/clearmatics/ion/commit/03fb3a3a,argparse__click__clearmatics/ion__03fb3a3a
argparse,click,clearmatics/ion,03fb3a3a307640d2fc0d4481cc3c529c8661b55c,ion/plasma/chain.py,306:302,function call,"decorator, function call",one-to-many,"argument addition, argument deletion, argument transformation, element name change, parameter addition to decorated function",add_argument,"argument, Path",https://github.com/clearmatics/ion/commit/03fb3a3a,argparse__click__clearmatics/ion__03fb3a3a
argparse,click,clearmatics/ion,03fb3a3a307640d2fc0d4481cc3c529c8661b55c,ion/plasma/chain.py,307:,function call,,one-to-zero,,parse_args,,https://github.com/clearmatics/ion/commit/03fb3a3a,argparse__click__clearmatics/ion__03fb3a3a
argparse,click,clearmatics/ion,03fb3a3a307640d2fc0d4481cc3c529c8661b55c,ion/plasma/chain.py,:298,,decorator,zero-to-one,,,command,https://github.com/clearmatics/ion/commit/03fb3a3a,argparse__click__clearmatics/ion__03fb3a3a
argparse,click,clearmatics/ion,03fb3a3a307640d2fc0d4481cc3c529c8661b55c,ion/plasma/payment.py,199:,function call,,one-to-zero,,ArgumentParser,,https://github.com/clearmatics/ion/commit/03fb3a3a,argparse__click__clearmatics/ion__03fb3a3a
argparse,click,clearmatics/ion,03fb3a3a307640d2fc0d4481cc3c529c8661b55c,ion/plasma/payment.py,201:,function call,,one-to-zero,,add_mutually_exclusive_group,,https://github.com/clearmatics/ion/commit/03fb3a3a,argparse__click__clearmatics/ion__03fb3a3a
argparse,click,clearmatics/ion,03fb3a3a307640d2fc0d4481cc3c529c8661b55c,ion/plasma/payment.py,204-205:197,function call,decorator,one-to-one,"argument addition, argument deletion, argument name change, element name change, parameter addition to decorated function",add_argument,option,https://github.com/clearmatics/ion/commit/03fb3a3a,argparse__click__clearmatics/ion__03fb3a3a
argparse,click,clearmatics/ion,03fb3a3a307640d2fc0d4481cc3c529c8661b55c,ion/plasma/payment.py,211-212:201,function call,decorator,one-to-one,"argument addition, argument deletion, argument name change, element name change, parameter addition to decorated function",add_argument,option,https://github.com/clearmatics/ion/commit/03fb3a3a,argparse__click__clearmatics/ion__03fb3a3a
argparse,click,clearmatics/ion,03fb3a3a307640d2fc0d4481cc3c529c8661b55c,ion/plasma/payment.py,213-214:202,function call,decorator,one-to-one,"argument addition, argument deletion, argument name change, element name change, parameter addition to decorated function",add_argument,option,https://github.com/clearmatics/ion/commit/03fb3a3a,argparse__click__clearmatics/ion__03fb3a3a
argparse,click,clearmatics/ion,03fb3a3a307640d2fc0d4481cc3c529c8661b55c,ion/plasma/payment.py,215-216:203,function call,decorator,one-to-one,"argument addition, argument deletion, argument name change, element name change, parameter addition to decorated function",add_argument,option,https://github.com/clearmatics/ion/commit/03fb3a3a,argparse__click__clearmatics/ion__03fb3a3a
argparse,click,clearmatics/ion,03fb3a3a307640d2fc0d4481cc3c529c8661b55c,ion/plasma/payment.py,218-219:204,function call,decorator,one-to-one,"argument addition, argument deletion, argument name change, element name change, parameter addition to decorated function",add_argument,option,https://github.com/clearmatics/ion/commit/03fb3a3a,argparse__click__clearmatics/ion__03fb3a3a
argparse,click,clearmatics/ion,03fb3a3a307640d2fc0d4481cc3c529c8661b55c,ion/plasma/payment.py,206-207:198,function call,decorator,one-to-one,"argument addition, element name change, parameter addition to decorated function",add_argument,option,https://github.com/clearmatics/ion/commit/03fb3a3a,argparse__click__clearmatics/ion__03fb3a3a
argparse,click,clearmatics/ion,03fb3a3a307640d2fc0d4481cc3c529c8661b55c,ion/plasma/payment.py,206:198,function call,function call,one-to-one,element name change,FileType,File,https://github.com/clearmatics/ion/commit/03fb3a3a,argparse__click__clearmatics/ion__03fb3a3a
argparse,click,clearmatics/ion,03fb3a3a307640d2fc0d4481cc3c529c8661b55c,ion/plasma/payment.py,209-210:200,function call,decorator,one-to-one,"argument addition, argument name change, element name change, parameter addition to decorated function",add_argument,option,https://github.com/clearmatics/ion/commit/03fb3a3a,argparse__click__clearmatics/ion__03fb3a3a
argparse,click,clearmatics/ion,03fb3a3a307640d2fc0d4481cc3c529c8661b55c,ion/plasma/payment.py,227:,function call,,one-to-zero,,parse_args,,https://github.com/clearmatics/ion/commit/03fb3a3a,argparse__click__clearmatics/ion__03fb3a3a
argparse,click,clearmatics/ion,03fb3a3a307640d2fc0d4481cc3c529c8661b55c,ion/plasma/payment.py,5:7,import,import,not applicable,,argparse,click,https://github.com/clearmatics/ion/commit/03fb3a3a,argparse__click__clearmatics/ion__03fb3a3a
argparse,click,clearmatics/ion,03fb3a3a307640d2fc0d4481cc3c529c8661b55c,ion/plasma/payment.py,:196,,decorator,zero-to-one,,,command,https://github.com/clearmatics/ion/commit/03fb3a3a,argparse__click__clearmatics/ion__03fb3a3a
argparse,click,clearmatics/ion,03fb3a3a307640d2fc0d4481cc3c529c8661b55c,ion/rpc/client.py,222:,function call,,one-to-zero,,ArgumentParser,,https://github.com/clearmatics/ion/commit/03fb3a3a,argparse__click__clearmatics/ion__03fb3a3a
argparse,click,clearmatics/ion,03fb3a3a307640d2fc0d4481cc3c529c8661b55c,ion/rpc/client.py,223-224:223,function call,decorator,one-to-one,"argument addition, argument deletion, element name change, parameter addition to decorated function",add_argument,option,https://github.com/clearmatics/ion/commit/03fb3a3a,argparse__click__clearmatics/ion__03fb3a3a
argparse,click,clearmatics/ion,03fb3a3a307640d2fc0d4481cc3c529c8661b55c,ion/rpc/client.py,226-227:224,function call,decorator,one-to-one,"argument addition, argument deletion, element name change, parameter addition to decorated function",add_argument,option,https://github.com/clearmatics/ion/commit/03fb3a3a,argparse__click__clearmatics/ion__03fb3a3a
argparse,click,clearmatics/ion,03fb3a3a307640d2fc0d4481cc3c529c8661b55c,ion/rpc/client.py,228:225,function call,decorator,one-to-one,"argument addition, argument deletion, element name change, parameter addition to decorated function",add_argument,option,https://github.com/clearmatics/ion/commit/03fb3a3a,argparse__click__clearmatics/ion__03fb3a3a
argparse,click,clearmatics/ion,03fb3a3a307640d2fc0d4481cc3c529c8661b55c,ion/rpc/client.py,225:,function call,,one-to-zero,,add_mutually_exclusive_group,,https://github.com/clearmatics/ion/commit/03fb3a3a,argparse__click__clearmatics/ion__03fb3a3a
argparse,click,clearmatics/ion,03fb3a3a307640d2fc0d4481cc3c529c8661b55c,ion/rpc/client.py,229:,function call,,one-to-zero,,parse_args,,https://github.com/clearmatics/ion/commit/03fb3a3a,argparse__click__clearmatics/ion__03fb3a3a
argparse,click,clearmatics/ion,03fb3a3a307640d2fc0d4481cc3c529c8661b55c,ion/rpc/client.py,3:4,import,import,not applicable,,argparse,click,https://github.com/clearmatics/ion/commit/03fb3a3a,argparse__click__clearmatics/ion__03fb3a3a
argparse,click,clearmatics/ion,03fb3a3a307640d2fc0d4481cc3c529c8661b55c,ion/rpc/client.py,:222,,decorator,zero-to-one,,,command,https://github.com/clearmatics/ion/commit/03fb3a3a,argparse__click__clearmatics/ion__03fb3a3a
argparse,click,clearmatics/ion,03fb3a3a307640d2fc0d4481cc3c529c8661b55c,ion/rpc/server.py,123:,function call,,one-to-zero,,ArgumentParser,,https://github.com/clearmatics/ion/commit/03fb3a3a,argparse__click__clearmatics/ion__03fb3a3a
argparse,click,clearmatics/ion,03fb3a3a307640d2fc0d4481cc3c529c8661b55c,ion/rpc/server.py,127-128:119,function call,decorator,one-to-one,"argument deletion, argument name change, element name change, parameter addition to decorated function",add_argument,option,https://github.com/clearmatics/ion/commit/03fb3a3a,argparse__click__clearmatics/ion__03fb3a3a
argparse,click,clearmatics/ion,03fb3a3a307640d2fc0d4481cc3c529c8661b55c,ion/rpc/server.py,129-130:120,function call,decorator,one-to-one,"argument deletion, argument transformation, element name change, parameter addition to decorated function",add_argument,option,https://github.com/clearmatics/ion/commit/03fb3a3a,argparse__click__clearmatics/ion__03fb3a3a
