round,id 1,id 2,flag,repo,commit,source,target,domain,file path,lines,source APIs,target APIs,source program elements,target program elements,cardinality,properties,migration id,pair id,commit url
4,A214,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/rtcdatachannel.py,12:12,attr.s,dataclass,decorator,decorator,one-to-one,element name change,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A215,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/rtcdatachannel.py,19:,ib,,function call,no program element,one-to-zero,no properties,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A216,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/rtcdatachannel.py,22:,ib,,function call,no program element,one-to-zero,no properties,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A217,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/rtcdatachannel.py,25:,ib,,function call,no program element,one-to-zero,no properties,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A218,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/rtcdatachannel.py,28:,ib,,function call,no program element,one-to-zero,no properties,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A219,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/rtcdatachannel.py,31:,ib,,function call,no program element,one-to-zero,no properties,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A22,--,no code changes,mozilla/bleach,567eebb53e0716f6d267fa8951c548d63bf78a70,html5lib,bleach,HTML,bleach/sanitizer.py,,,,,,,,html5lib__bleach__mozilla/bleach__567eebb,html5lib__bleach,https://github.com/mozilla/bleach/commit/567eebb
4,A220,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/rtcdatachannel.py,34:,ib,,function call,no program element,one-to-zero,no properties,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A221,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/rtcdatachannel.py,39:,ib,,function call,no program element,one-to-zero,no properties,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A222,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/rtcdtlstransport.py,11:9,import attr,"from dataclasses import dataclass, field",import,import,one-to-one,no properties,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A223,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/rtcdtlstransport.py,144:144,attr.s,dataclass,decorator,decorator,one-to-one,element name change,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A224,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/rtcdtlstransport.py,151:,ib,,function call,no program element,one-to-zero,no properties,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A225,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/rtcdtlstransport.py,154:,ib,,function call,no program element,one-to-zero,no properties,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A226,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/rtcdtlstransport.py,238:238,attr.s,dataclass,decorator,decorator,one-to-one,element name change,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A227,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/rtcdtlstransport.py,245:245,ib,field,function call,function call,one-to-one,element name change;argument transformation,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A228,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/rtcdtlstransport.py,248:,ib,,function call,no program element,one-to-zero,no properties,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A229,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/rtcicetransport.py,6:4,import attr,from dataclasses import dataclass,import,import,one-to-one,no properties,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A23,--,no code changes,mozilla/bleach,567eebb53e0716f6d267fa8951c548d63bf78a70,html5lib,bleach,HTML,tests/test_basics.py,,,,,,,,html5lib__bleach__mozilla/bleach__567eebb,html5lib__bleach,https://github.com/mozilla/bleach/commit/567eebb
4,A230,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/rtcicetransport.py,24:24,attr.s,dataclass,decorator,decorator,one-to-one,element name change,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A231,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/rtcicetransport.py,32:,ib,,function call,no program element,one-to-zero,no properties,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A232,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/rtcicetransport.py,33:,ib,,function call,no program element,one-to-zero,no properties,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A233,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/rtcicetransport.py,34:,ib,,function call,no program element,one-to-zero,no properties,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A234,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/rtcicetransport.py,35:,ib,,function call,no program element,one-to-zero,no properties,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A235,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/rtcicetransport.py,36:,ib,,function call,no program element,one-to-zero,no properties,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A236,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/rtcicetransport.py,37:,ib,,function call,no program element,one-to-zero,no properties,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A237,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/rtcicetransport.py,38:,ib,,function call,no program element,one-to-zero,no properties,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A238,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/rtcicetransport.py,39:,ib,,function call,no program element,one-to-zero,no properties,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A239,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/rtcicetransport.py,40:,ib,,function call,no program element,one-to-zero,no properties,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A24,--,no code changes,mozilla/bleach,567eebb53e0716f6d267fa8951c548d63bf78a70,html5lib,bleach,HTML,tests/test_links.py,,,,,,,,html5lib__bleach__mozilla/bleach__567eebb,html5lib__bleach,https://github.com/mozilla/bleach/commit/567eebb
4,A240,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/rtcicetransport.py,41:,ib,,function call,no program element,one-to-zero,no properties,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A241,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/rtcicetransport.py,42:,ib,,function call,no program element,one-to-zero,no properties,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A242,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/rtcicetransport.py,43:,ib,,function call,no program element,one-to-zero,no properties,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A243,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/rtcicetransport.py,46:46,attr.s,dataclass,decorator,decorator,one-to-one,element name change,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A244,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/rtcicetransport.py,53:,ib,,function call,no program element,one-to-zero,no properties,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A245,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/rtcicetransport.py,56:,ib,,function call,no program element,one-to-zero,no properties,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A246,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/rtcicetransport.py,59:,ib,,function call,no program element,one-to-zero,no properties,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A247,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/rtcrtpparameters.py,4:2,import attr,"from dataclasses import dataclass, field",import,import,one-to-one,no properties,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A248,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/rtcrtpparameters.py,7:6,attr.s,dataclass,decorator,decorator,one-to-one,element name change,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A249,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/rtcrtpparameters.py,14:,ib,,function call,no program element,one-to-zero,no properties,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A25,--,no code changes,mozilla/bleach,567eebb53e0716f6d267fa8951c548d63bf78a70,html5lib,bleach,HTML,tests/test_security.py,,,,,,,,html5lib__bleach__mozilla/bleach__567eebb,html5lib__bleach,https://github.com/mozilla/bleach/commit/567eebb
4,A250,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/rtcrtpparameters.py,16:,ib,,function call,no program element,one-to-zero,no properties,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A251,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/rtcrtpparameters.py,18:,ib,,function call,no program element,one-to-zero,no properties,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A252,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/rtcrtpparameters.py,20:19,ib,field,function call,function call,one-to-one,element name change;argument transformation,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A253,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/rtcrtpparameters.py,28:27,attr.s,dataclass,decorator,decorator,one-to-one,element name change,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A254,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/rtcrtpparameters.py,35:,ib,,function call,no program element,one-to-zero,no properties,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A255,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/rtcrtpparameters.py,37:,ib,,function call,no program element,one-to-zero,no properties,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A256,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/rtcrtpparameters.py,39:,ib,,function call,no program element,one-to-zero,no properties,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A257,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/rtcrtpparameters.py,41:,ib,,function call,no program element,one-to-zero,no properties,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A258,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/rtcrtpparameters.py,43:42,ib,field,function call,function call,one-to-one,element name change;argument transformation,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A259,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/rtcrtpparameters.py,45:44,ib,field,function call,function call,one-to-one,element name change;argument transformation,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A26,--,no code changes,pycon/pycon,3dba9637623143551d388391a8d818e368304f6b,html5lib,bleach,HTML,pycon/settings/base.py,,,,,,,,html5lib__bleach__pycon/pycon__3dba963,html5lib__bleach,https://github.com/pycon/pycon/commit/3dba963
4,A260,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/rtcrtpparameters.py,59:58,attr.s,dataclass,decorator,decorator,one-to-one,element name change,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A261,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/rtcrtpparameters.py,61:,ib,,function call,no program element,one-to-zero,no properties,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A262,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/rtcrtpparameters.py,64:63,attr.s,dataclass,decorator,decorator,one-to-one,element name change,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A263,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/rtcrtpparameters.py,66:,ib,,function call,no program element,one-to-zero,no properties,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A264,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/rtcrtpparameters.py,67:,ib,,function call,no program element,one-to-zero,no properties,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A265,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/rtcrtpparameters.py,68:,ib,,function call,no program element,one-to-zero,no properties,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A266,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/rtcrtpparameters.py,71:,attr.s,,decorator,no program element,one-to-zero,no properties,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A267,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/rtcrtpparameters.py,76:,attr.s,,decorator,no program element,one-to-zero,no properties,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A268,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/rtcrtpparameters.py,81:78,attr.s,dataclass,decorator,decorator,one-to-one,element name change,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A269,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/rtcrtpparameters.py,88:,ib,,function call,no program element,one-to-zero,no properties,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
